"","year","gender","race","age_group","county","violent","property","f_drugoff","f_sexoff","f_allother","f_total","m_total","s_total"
"7273",2017,"Female","White","30 to 39","Calaveras County",9,2,1,0,8,20,68,0
"7274",2017,"Female","White","30 to 39","Colusa County",3,3,2,0,1,9,28,0
"7275",2017,"Female","White","30 to 39","Contra Costa County",44,122,23,0,53,242,528,0
"7276",2017,"Female","White","30 to 39","Del Norte County",21,6,2,0,6,35,94,0
"7277",2017,"Female","White","30 to 39","El Dorado County",31,26,4,0,24,85,278,0
"7278",2017,"Female","White","30 to 39","Fresno County",54,53,10,3,34,154,611,0
"7279",2017,"Female","White","30 to 39","Glenn County",3,4,1,0,7,15,46,0
"7280",2017,"Female","White","30 to 39","Humboldt County",31,25,8,0,21,85,441,0
"7281",2017,"Female","White","30 to 39","Imperial County",5,5,3,1,2,16,73,0
"7282",2017,"Female","White","30 to 39","Inyo County",3,1,2,0,3,9,20,0
"7283",2017,"Female","White","30 to 39","Kern County",92,90,28,2,61,273,1023,0
"7284",2017,"Female","White","30 to 39","Kings County",15,15,2,0,13,45,127,0
"7285",2017,"Female","White","30 to 39","Lake County",14,15,9,0,8,46,192,0
"7286",2017,"Female","White","30 to 39","Lassen County",8,6,2,0,3,19,38,0
"7287",2017,"Female","White","30 to 39","Los Angeles County",272,327,122,2,183,906,2774,0
"7288",2017,"Female","White","30 to 39","Madera County",15,10,1,1,6,33,119,0
"7289",2017,"Female","White","30 to 39","Marin County",17,13,0,0,8,38,147,0
"7290",2017,"Female","White","30 to 39","Mariposa County",4,2,0,0,3,9,31,0
"7291",2017,"Female","White","30 to 39","Mendocino County",19,14,3,0,15,51,153,0
"7292",2017,"Female","White","30 to 39","Merced County",15,22,2,1,21,61,249,0
"7293",2017,"Female","White","30 to 39","Modoc County",5,2,1,0,5,13,18,0
"7294",2017,"Female","White","30 to 39","Mono County",0,1,0,0,2,3,9,0
"7295",2017,"Female","White","30 to 39","Monterey County",9,17,8,0,12,46,180,0
"7296",2017,"Female","White","30 to 39","Napa County",16,17,4,0,18,55,111,0
"7297",2017,"Female","White","30 to 39","Nevada County",7,13,6,0,11,37,125,0
"7298",2017,"Female","White","30 to 39","Orange County",151,179,54,1,120,505,1895,0
"7299",2017,"Female","White","30 to 39","Placer County",49,53,21,0,56,179,444,0
"7300",2017,"Female","White","30 to 39","Plumas County",6,2,4,0,2,14,49,0
"7301",2017,"Female","White","30 to 39","Riverside County",112,119,37,1,105,374,1043,0
"7302",2017,"Female","White","30 to 39","Sacramento County",125,163,30,0,100,418,842,0
"7303",2017,"Female","White","30 to 39","San Benito County",4,2,3,0,3,12,25,0
"7304",2017,"Female","White","30 to 39","San Bernardino County",150,263,59,1,84,557,1152,0
"7305",2017,"Female","White","30 to 39","San Diego County",256,195,75,1,176,703,2314,0
"7306",2017,"Female","White","30 to 39","San Francisco County",51,30,11,0,63,155,231,0
"7307",2017,"Female","White","30 to 39","San Joaquin County",53,62,13,0,52,180,508,0
"7308",2017,"Female","White","30 to 39","San Luis Obispo County",33,28,8,0,18,87,504,0
"7309",2017,"Female","White","30 to 39","San Mateo County",27,22,3,0,9,61,278,0
"7310",2017,"Female","White","30 to 39","Santa Barbara County",28,21,26,0,12,87,370,0
"7311",2017,"Female","White","30 to 39","Santa Clara County",62,53,17,0,32,164,540,0
"7312",2017,"Female","White","30 to 39","Santa Cruz County",33,30,11,0,20,94,386,0
"7313",2017,"Female","White","30 to 39","Shasta County",38,39,9,1,66,153,659,0
"7314",2017,"Female","White","30 to 39","Sierra County",1,3,0,0,2,6,1,0
"7315",2017,"Female","White","30 to 39","Siskiyou County",8,14,4,0,17,43,106,0
"7316",2017,"Female","White","30 to 39","Solano County",37,53,14,0,31,135,434,0
"7317",2017,"Female","White","30 to 39","Sonoma County",65,44,8,0,38,155,644,0
"7318",2017,"Female","White","30 to 39","Stanislaus County",92,79,53,0,48,272,609,0
"7319",2017,"Female","White","30 to 39","Sutter County",14,23,3,0,19,59,222,0
"7320",2017,"Female","White","30 to 39","Tehama County",10,10,4,0,7,31,122,0
"7321",2017,"Female","White","30 to 39","Trinity County",7,0,3,0,3,13,17,0
"7322",2017,"Female","White","30 to 39","Tulare County",42,54,26,0,26,148,463,0
"7323",2017,"Female","White","30 to 39","Tuolumne County",9,14,11,0,32,66,162,0
"7324",2017,"Female","White","30 to 39","Ventura County",65,47,19,0,37,168,882,0
"7325",2017,"Female","White","30 to 39","Yolo County",14,23,2,0,10,49,188,0
"7326",2017,"Female","White","30 to 39","Yuba County",21,21,8,2,25,77,107,0
"7327",2017,"Female","White","40 to 69","Alameda County",63,44,23,0,30,160,829,0
"7328",2017,"Female","White","40 to 69","Alpine County",0,0,0,0,0,0,4,0
"7329",2017,"Female","White","40 to 69","Amador County",5,6,3,0,11,25,67,0
"7330",2017,"Female","White","40 to 69","Butte County",36,40,14,0,25,115,845,0
"7331",2017,"Female","White","40 to 69","Calaveras County",20,5,2,0,13,40,103,0
"7332",2017,"Female","White","40 to 69","Colusa County",3,2,0,0,2,7,47,0
"7333",2017,"Female","White","40 to 69","Contra Costa County",43,82,22,1,34,182,718,0
"7334",2017,"Female","White","40 to 69","Del Norte County",15,0,3,0,4,22,112,0
"7335",2017,"Female","White","40 to 69","El Dorado County",37,14,3,1,35,90,350,0
"7336",2017,"Female","White","40 to 69","Fresno County",58,29,10,0,38,135,756,0
"7337",2017,"Female","White","40 to 69","Glenn County",5,1,1,0,4,11,54,0
"7338",2017,"Female","White","40 to 69","Humboldt County",24,6,8,0,18,56,396,0
"7339",2017,"Female","White","40 to 69","Imperial County",8,5,6,0,6,25,84,0
"7340",2017,"Female","White","40 to 69","Inyo County",10,1,1,0,4,16,32,0
"7341",2017,"Female","White","40 to 69","Kern County",74,51,20,0,53,198,1190,0
"7342",2017,"Female","White","40 to 69","Kings County",6,11,6,1,16,40,185,0
"7343",2017,"Female","White","40 to 69","Lake County",18,9,7,0,19,53,248,0
"7344",2017,"Female","White","40 to 69","Lassen County",6,5,1,0,4,16,65,0
"7345",2017,"Female","White","40 to 69","Los Angeles County",364,250,126,3,182,925,3925,0
"7346",2017,"Female","White","40 to 69","Madera County",3,3,0,0,8,14,116,0
"7347",2017,"Female","White","40 to 69","Marin County",28,11,3,0,17,59,382,0
"7348",2017,"Female","White","40 to 69","Mariposa County",3,3,1,0,3,10,53,0
"7349",2017,"Female","White","40 to 69","Mendocino County",14,12,5,0,12,43,278,0
"7350",2017,"Female","White","40 to 69","Merced County",11,9,6,0,10,36,287,0
"7351",2017,"Female","White","40 to 69","Modoc County",5,2,0,0,4,11,21,0
"7352",2017,"Female","White","40 to 69","Mono County",4,2,0,0,2,8,17,0
"7353",2017,"Female","White","40 to 69","Monterey County",13,17,6,1,12,49,378,0
"7354",2017,"Female","White","40 to 69","Napa County",23,12,5,1,16,57,183,0
"7355",2017,"Female","White","40 to 69","Nevada County",17,7,2,0,25,51,177,0
"7356",2017,"Female","White","40 to 69","Orange County",209,119,59,2,120,509,2652,0
"7357",2017,"Female","White","40 to 69","Placer County",44,49,14,1,57,165,667,0
"7358",2017,"Female","White","40 to 69","Plumas County",15,6,4,0,1,26,80,0
"7359",2017,"Female","White","40 to 69","Riverside County",112,92,33,1,78,316,1377,0
"7360",2017,"Female","White","40 to 69","Sacramento County",109,83,31,1,68,292,1033,0
"7361",2017,"Female","White","40 to 69","San Benito County",4,2,3,0,5,14,47,0
"7362",2017,"Female","White","40 to 69","San Bernardino County",160,179,69,1,90,499,1557,0
"7363",2017,"Female","White","40 to 69","San Diego County",310,144,60,3,169,686,3921,0
"7364",2017,"Female","White","40 to 69","San Francisco County",54,16,8,0,33,111,230,0
"7365",2017,"Female","White","40 to 69","San Joaquin County",69,48,18,1,36,172,687,0
"7366",2017,"Female","White","40 to 69","San Luis Obispo County",36,13,5,0,19,73,695,0
"7367",2017,"Female","White","40 to 69","San Mateo County",28,18,11,0,19,76,477,0
"7368",2017,"Female","White","40 to 69","Santa Barbara County",33,17,14,0,22,86,829,0
"7369",2017,"Female","White","40 to 69","Santa Clara County",82,47,11,0,36,176,810,0
"7370",2017,"Female","White","40 to 69","Santa Cruz County",26,18,6,0,14,64,519,0
"7371",2017,"Female","White","40 to 69","Shasta County",28,23,9,0,43,103,892,0
"7372",2017,"Female","White","40 to 69","Sierra County",4,2,2,0,4,12,12,0
"7373",2017,"Female","White","40 to 69","Siskiyou County",11,6,3,1,9,30,132,0
"7374",2017,"Female","White","40 to 69","Solano County",32,34,16,0,25,107,478,0
"7375",2017,"Female","White","40 to 69","Sonoma County",83,21,11,0,48,163,1055,0
"7376",2017,"Female","White","40 to 69","Stanislaus County",58,32,63,0,47,200,895,0
"7377",2017,"Female","White","40 to 69","Sutter County",17,11,1,1,21,51,248,0
"7378",2017,"Female","White","40 to 69","Tehama County",3,6,3,0,4,16,109,0
"7379",2017,"Female","White","40 to 69","Trinity County",7,3,2,0,3,15,32,0
"7380",2017,"Female","White","40 to 69","Tulare County",36,36,37,2,21,132,496,0
"7381",2017,"Female","White","40 to 69","Tuolumne County",10,2,19,0,33,64,184,0
"7382",2017,"Female","White","40 to 69","Ventura County",80,26,29,1,56,192,1125,0
"7383",2017,"Female","White","40 to 69","Yolo County",14,17,4,0,12,47,306,0
"7384",2017,"Female","White","40 to 69","Yuba County",16,10,7,1,12,46,154,0
"7385",2017,"Female","White","70 and over","Alameda County",0,0,0,0,0,0,37,0
"7386",2017,"Female","White","70 and over","Amador County",0,0,0,0,0,0,1,0
"7387",2017,"Female","White","70 and over","Butte County",0,0,0,0,2,2,5,0
"7388",2017,"Female","White","70 and over","Calaveras County",0,0,0,0,0,0,4,0
"7389",2017,"Female","White","70 and over","Colusa County",0,0,0,0,0,0,1,0
"7390",2017,"Female","White","70 and over","Contra Costa County",0,0,0,0,0,0,8,0
"7391",2017,"Female","White","70 and over","El Dorado County",0,0,0,0,0,0,3,0
"7392",2017,"Female","White","70 and over","Fresno County",0,0,0,0,1,1,10,0
"7393",2017,"Female","White","70 and over","Glenn County",0,0,0,0,0,0,1,0
"7394",2017,"Female","White","70 and over","Humboldt County",0,0,1,0,0,1,6,0
"7395",2017,"Female","White","70 and over","Inyo County",1,0,0,0,0,1,0,0
"7396",2017,"Female","White","70 and over","Kern County",0,0,0,0,3,3,6,0
"7397",2017,"Female","White","70 and over","Lake County",0,0,0,0,0,0,4,0
"7398",2017,"Female","White","70 and over","Lassen County",0,0,0,0,0,0,1,0
"7399",2017,"Female","White","70 and over","Los Angeles County",2,1,0,0,5,8,96,0
"7400",2017,"Female","White","70 and over","Madera County",0,0,0,0,0,0,1,0
"7401",2017,"Female","White","70 and over","Marin County",0,0,0,0,0,0,15,0
"7402",2017,"Female","White","70 and over","Mendocino County",2,0,0,0,0,2,5,0
"7403",2017,"Female","White","70 and over","Merced County",0,0,0,0,0,0,1,0
"7404",2017,"Female","White","70 and over","Mono County",0,0,0,0,0,0,1,0
"7405",2017,"Female","White","70 and over","Monterey County",0,0,0,0,0,0,20,0
"7406",2017,"Female","White","70 and over","Napa County",0,0,0,0,1,1,8,0
"7407",2017,"Female","White","70 and over","Nevada County",0,0,0,0,0,0,6,0
"7408",2017,"Female","White","70 and over","Orange County",1,1,0,0,1,3,43,0
"7409",2017,"Female","White","70 and over","Placer County",1,0,0,0,0,1,4,0
"7410",2017,"Female","White","70 and over","Plumas County",0,0,0,0,0,0,1,0
"7411",2017,"Female","White","70 and over","Riverside County",1,1,0,0,0,2,23,0
"7412",2017,"Female","White","70 and over","Sacramento County",1,0,0,0,0,1,10,0
"7413",2017,"Female","White","70 and over","San Benito County",0,0,0,0,0,0,1,0
"7414",2017,"Female","White","70 and over","San Bernardino County",1,0,0,0,2,3,5,0
"7415",2017,"Female","White","70 and over","San Diego County",8,1,0,0,2,11,95,0
"7416",2017,"Female","White","70 and over","San Francisco County",2,0,0,1,0,3,8,0
"7417",2017,"Female","White","70 and over","San Joaquin County",0,1,0,0,1,2,6,0
"7418",2017,"Female","White","70 and over","San Luis Obispo County",2,0,1,0,0,3,13,0
"7419",2017,"Female","White","70 and over","San Mateo County",0,1,0,0,0,1,16,0
"7420",2017,"Female","White","70 and over","Santa Barbara County",2,0,0,0,0,2,14,0
"7421",2017,"Female","White","70 and over","Santa Clara County",1,0,0,0,0,1,14,0
"7422",2017,"Female","White","70 and over","Santa Cruz County",1,0,0,0,0,1,7,0
"7423",2017,"Female","White","70 and over","Shasta County",0,0,0,0,1,1,7,0
"7424",2017,"Female","White","70 and over","Siskiyou County",2,0,0,0,0,2,2,0
"7425",2017,"Female","White","70 and over","Solano County",0,0,0,0,0,0,4,0
"7426",2017,"Female","White","70 and over","Sonoma County",0,0,0,0,0,0,39,0
"7427",2017,"Female","White","70 and over","Stanislaus County",0,0,0,0,0,0,7,0
"7428",2017,"Female","White","70 and over","Sutter County",1,1,0,0,0,2,1,0
"7429",2017,"Female","White","70 and over","Tehama County",0,1,0,0,0,1,2,0
"7430",2017,"Female","White","70 and over","Trinity County",0,0,0,0,1,1,2,0
"7431",2017,"Female","White","70 and over","Tulare County",0,0,1,0,0,1,6,0
"7432",2017,"Female","White","70 and over","Tuolumne County",0,0,0,0,0,0,1,0
"7433",2017,"Female","White","70 and over","Ventura County",5,0,0,0,1,6,26,0
"7434",2017,"Female","White","70 and over","Yolo County",0,0,0,0,0,0,2,0
"7435",2017,"Female","White","70 and over","Yuba County",1,1,0,0,0,2,5,0
"7436",2018,"Male","Black","Under 18","Alameda County",218,132,3,3,51,407,152,18
"7437",2018,"Male","Black","Under 18","Butte County",5,6,0,0,0,11,15,0
"7438",2018,"Male","Black","Under 18","Calaveras County",0,0,0,0,1,1,7,0
"7439",2018,"Male","Black","Under 18","Colusa County",0,0,0,0,0,0,3,0
"7440",2018,"Male","Black","Under 18","Contra Costa County",50,49,2,1,27,129,131,0
"7441",2018,"Male","Black","Under 18","Del Norte County",0,0,0,0,0,0,1,0
"7442",2018,"Male","Black","Under 18","El Dorado County",2,0,0,0,0,2,6,0
"7443",2018,"Male","Black","Under 18","Fresno County",51,30,2,5,28,116,195,2
"7444",2018,"Male","Black","Under 18","Glenn County",1,0,0,0,0,1,0,0
"7445",2018,"Male","Black","Under 18","Humboldt County",0,0,0,0,0,0,4,0
"7446",2018,"Male","Black","Under 18","Imperial County",0,0,0,0,0,0,3,0
"7447",2018,"Male","Black","Under 18","Kern County",42,37,0,1,18,98,94,1
"7448",2018,"Male","Black","Under 18","Kings County",8,4,0,0,1,13,28,3
"7449",2018,"Male","Black","Under 18","Lassen County",0,0,0,0,1,1,1,1
"7450",2018,"Male","Black","Under 18","Los Angeles County",571,365,4,23,158,1121,554,23
"7451",2018,"Male","Black","Under 18","Madera County",2,0,0,0,1,3,7,1
"7452",2018,"Male","Black","Under 18","Marin County",8,4,0,1,1,14,19,2
"7453",2018,"Male","Black","Under 18","Mendocino County",2,0,0,0,1,3,0,0
"7454",2018,"Male","Black","Under 18","Merced County",12,6,0,0,8,26,39,53
"7455",2018,"Male","Black","Under 18","Monterey County",4,6,0,0,3,13,27,2
"7456",2018,"Male","Black","Under 18","Napa County",4,0,0,0,0,4,5,0
"7457",2018,"Male","Black","Under 18","Nevada County",1,1,0,0,0,2,4,2
"7458",2018,"Male","Black","Under 18","Orange County",15,23,1,1,5,45,54,7
"7459",2018,"Male","Black","Under 18","Placer County",12,4,0,0,5,21,6,0
"7460",2018,"Male","Black","Under 18","Plumas County",0,0,0,0,0,0,3,1
"7461",2018,"Male","Black","Under 18","Riverside County",45,34,0,1,17,97,92,18
"7462",2018,"Male","Black","Under 18","Sacramento County",131,90,3,9,50,283,146,43
"7463",2018,"Male","Black","Under 18","San Bernardino County",172,156,4,27,58,417,231,183
"7464",2018,"Male","Black","Under 18","San Diego County",107,50,5,2,31,195,166,36
"7465",2018,"Male","Black","Under 18","San Francisco County",14,14,2,0,195,225,129,0
"7466",2018,"Male","Black","Under 18","San Joaquin County",84,41,1,2,18,146,130,2
"7467",2018,"Male","Black","Under 18","San Luis Obispo County",1,1,0,0,2,4,7,0
"7468",2018,"Male","Black","Under 18","San Mateo County",12,17,1,0,5,35,26,2
"7469",2018,"Male","Black","Under 18","Santa Barbara County",8,2,0,0,2,12,27,0
"7470",2018,"Male","Black","Under 18","Santa Clara County",33,62,2,3,8,108,70,6
"7471",2018,"Male","Black","Under 18","Santa Cruz County",2,0,0,0,1,3,3,0
"7472",2018,"Male","Black","Under 18","Shasta County",3,0,0,0,2,5,9,4
"7473",2018,"Male","Black","Under 18","Siskiyou County",1,0,0,0,0,1,1,0
"7474",2018,"Male","Black","Under 18","Solano County",35,35,1,1,20,92,110,3
"7475",2018,"Male","Black","Under 18","Sonoma County",6,2,0,1,4,13,31,0
"7476",2018,"Male","Black","Under 18","Stanislaus County",30,8,3,2,8,51,40,2
"7477",2018,"Male","Black","Under 18","Sutter County",6,2,0,0,1,9,6,0
"7478",2018,"Male","Black","Under 18","Tehama County",1,0,0,0,0,1,3,0
"7479",2018,"Male","Black","Under 18","Tulare County",10,5,1,0,3,19,25,14
"7480",2018,"Male","Black","Under 18","Tuolumne County",0,1,0,0,0,1,0,0
"7481",2018,"Male","Black","Under 18","Ventura County",10,8,0,0,3,21,38,16
"7482",2018,"Male","Black","Under 18","Yolo County",6,8,0,0,2,16,12,0
"7483",2018,"Male","Black","Under 18","Yuba County",2,0,0,0,1,3,2,0
"7484",2018,"Male","Black","18 to 19","Alameda County",95,51,8,2,99,255,131,0
"7485",2018,"Male","Black","18 to 19","Butte County",5,0,0,0,2,7,18,0
"7486",2018,"Male","Black","18 to 19","Calaveras County",0,0,0,0,0,0,1,0
"7487",2018,"Male","Black","18 to 19","Contra Costa County",44,48,3,0,42,137,96,0
"7488",2018,"Male","Black","18 to 19","Del Norte County",0,0,0,0,0,0,1,0
"7489",2018,"Male","Black","18 to 19","El Dorado County",0,0,0,0,0,0,1,0
"7490",2018,"Male","Black","18 to 19","Fresno County",45,17,0,2,27,91,56,0
"7491",2018,"Male","Black","18 to 19","Glenn County",2,0,0,0,0,2,1,0
"7492",2018,"Male","Black","18 to 19","Humboldt County",0,0,0,0,1,1,5,0
"7493",2018,"Male","Black","18 to 19","Imperial County",2,1,0,0,0,3,6,0
"7494",2018,"Male","Black","18 to 19","Inyo County",0,0,0,0,0,0,1,0
"7495",2018,"Male","Black","18 to 19","Kern County",33,15,1,1,22,72,64,0
"7496",2018,"Male","Black","18 to 19","Kings County",5,2,0,1,9,17,16,0
"7497",2018,"Male","Black","18 to 19","Lake County",0,0,0,0,0,0,2,0
"7498",2018,"Male","Black","18 to 19","Lassen County",1,0,0,0,1,2,1,0
"7499",2018,"Male","Black","18 to 19","Los Angeles County",426,310,27,5,216,984,555,0
"7500",2018,"Male","Black","18 to 19","Madera County",3,1,0,0,1,5,3,0
"7501",2018,"Male","Black","18 to 19","Marin County",3,3,0,2,0,8,6,0
"7502",2018,"Male","Black","18 to 19","Mendocino County",2,0,0,0,0,2,0,0
"7503",2018,"Male","Black","18 to 19","Merced County",5,2,0,0,6,13,19,0
"7504",2018,"Male","Black","18 to 19","Monterey County",3,4,0,0,2,9,10,0
"7505",2018,"Male","Black","18 to 19","Napa County",4,2,0,0,4,10,9,0
"7506",2018,"Male","Black","18 to 19","Nevada County",2,0,0,0,0,2,0,0
"7507",2018,"Male","Black","18 to 19","Orange County",23,39,4,0,8,74,79,0
"7508",2018,"Male","Black","18 to 19","Placer County",8,4,0,1,9,22,6,0
"7509",2018,"Male","Black","18 to 19","Plumas County",0,0,0,0,0,0,1,0
"7510",2018,"Male","Black","18 to 19","Riverside County",58,39,5,4,26,132,82,0
"7511",2018,"Male","Black","18 to 19","Sacramento County",68,41,12,3,61,185,100,0
"7512",2018,"Male","Black","18 to 19","San Benito County",1,1,0,0,2,4,1,0
"7513",2018,"Male","Black","18 to 19","San Bernardino County",122,84,10,5,41,262,177,0
"7514",2018,"Male","Black","18 to 19","San Diego County",70,50,4,0,48,172,152,0
"7515",2018,"Male","Black","18 to 19","San Francisco County",38,57,7,0,45,147,39,0
"7516",2018,"Male","Black","18 to 19","San Joaquin County",37,13,5,3,32,90,59,0
"7517",2018,"Male","Black","18 to 19","San Luis Obispo County",1,0,0,1,0,2,13,0
"7518",2018,"Male","Black","18 to 19","San Mateo County",12,10,2,0,11,35,34,0
"7519",2018,"Male","Black","18 to 19","Santa Barbara County",3,4,0,1,2,10,28,0
"7520",2018,"Male","Black","18 to 19","Santa Clara County",19,13,1,1,8,42,41,0
"7521",2018,"Male","Black","18 to 19","Santa Cruz County",2,0,0,0,2,4,8,0
"7522",2018,"Male","Black","18 to 19","Shasta County",2,2,0,0,0,4,4,0
"7523",2018,"Male","Black","18 to 19","Siskiyou County",0,0,0,0,1,1,0,0
"7524",2018,"Male","Black","18 to 19","Solano County",25,25,2,1,35,88,60,0
"7525",2018,"Male","Black","18 to 19","Sonoma County",8,2,2,0,5,17,30,0
"7526",2018,"Male","Black","18 to 19","Stanislaus County",20,4,3,0,7,34,27,0
"7527",2018,"Male","Black","18 to 19","Sutter County",5,0,0,0,0,5,2,0
"7528",2018,"Male","Black","18 to 19","Tehama County",0,1,0,1,0,2,1,0
"7529",2018,"Male","Black","18 to 19","Trinity County",0,0,1,0,0,1,1,0
"7530",2018,"Male","Black","18 to 19","Tulare County",6,2,1,0,2,11,16,0
"7531",2018,"Male","Black","18 to 19","Ventura County",6,13,1,0,2,22,20,0
"7532",2018,"Male","Black","18 to 19","Yolo County",3,8,0,0,0,11,5,0
"7533",2018,"Male","Black","18 to 19","Yuba County",0,2,0,0,1,3,0,0
"7534",2018,"Male","Black","20 to 29","Alameda County",432,275,91,19,375,1192,1705,0
"7535",2018,"Male","Black","20 to 29","Alpine County",0,0,0,0,0,0,0,0
"7536",2018,"Male","Black","20 to 29","Amador County",1,0,0,0,1,2,4,0
"7537",2018,"Male","Black","20 to 29","Butte County",15,6,2,2,13,38,82,0
"7538",2018,"Male","Black","20 to 29","Calaveras County",3,1,0,0,0,4,4,0
"7539",2018,"Male","Black","20 to 29","Colusa County",0,0,0,0,2,2,12,0
"7540",2018,"Male","Black","20 to 29","Contra Costa County",287,241,43,13,289,873,993,0
"7541",2018,"Male","Black","20 to 29","Del Norte County",0,1,0,0,0,1,2,0
"7542",2018,"Male","Black","20 to 29","El Dorado County",2,7,1,0,4,14,19,0
"7543",2018,"Male","Black","20 to 29","Fresno County",222,58,16,6,157,459,686,0
"7544",2018,"Male","Black","20 to 29","Glenn County",1,1,0,0,0,2,7,0
"7545",2018,"Male","Black","20 to 29","Humboldt County",11,4,1,1,7,24,59,0
"7546",2018,"Male","Black","20 to 29","Imperial County",4,3,0,0,2,9,41,0
"7547",2018,"Male","Black","20 to 29","Inyo County",2,1,0,0,0,3,3,0
"7548",2018,"Male","Black","20 to 29","Kern County",234,108,17,2,121,482,733,0
"7549",2018,"Male","Black","20 to 29","Kings County",27,4,1,0,11,43,102,0
"7550",2018,"Male","Black","20 to 29","Lake County",6,2,3,1,3,15,36,0
"7551",2018,"Male","Black","20 to 29","Lassen County",0,2,1,0,0,3,6,0
"7552",2018,"Male","Black","20 to 29","Los Angeles County",2184,1318,283,54,1534,5373,7277,0
"7553",2018,"Male","Black","20 to 29","Madera County",10,2,2,1,4,19,53,0
"7554",2018,"Male","Black","20 to 29","Marin County",24,24,10,2,14,74,100,0
"7555",2018,"Male","Black","20 to 29","Mariposa County",2,0,1,0,0,3,3,0
"7556",2018,"Male","Black","20 to 29","Mendocino County",6,0,1,0,1,8,23,0
"7557",2018,"Male","Black","20 to 29","Merced County",37,7,3,0,22,69,130,0
"7558",2018,"Male","Black","20 to 29","Modoc County",0,0,0,0,0,0,1,0
"7559",2018,"Male","Black","20 to 29","Mono County",0,0,1,0,0,1,3,0
"7560",2018,"Male","Black","20 to 29","Monterey County",19,11,4,2,12,48,115,0
"7561",2018,"Male","Black","20 to 29","Napa County",8,13,3,1,45,70,59,0
"7562",2018,"Male","Black","20 to 29","Nevada County",4,0,0,1,0,5,12,0
"7563",2018,"Male","Black","20 to 29","Orange County",157,158,21,26,113,475,1035,0
"7564",2018,"Male","Black","20 to 29","Placer County",31,25,4,5,49,114,85,0
"7565",2018,"Male","Black","20 to 29","Plumas County",1,0,1,0,0,2,9,0
"7566",2018,"Male","Black","20 to 29","Riverside County",305,146,33,7,165,656,929,0
"7567",2018,"Male","Black","20 to 29","Sacramento County",597,241,87,24,430,1379,1471,0
"7568",2018,"Male","Black","20 to 29","San Benito County",1,0,0,0,0,1,5,0
"7569",2018,"Male","Black","20 to 29","San Bernardino County",670,387,85,39,339,1520,2021,0
"7570",2018,"Male","Black","20 to 29","San Diego County",472,199,71,17,318,1077,2045,0
"7571",2018,"Male","Black","20 to 29","San Francisco County",173,136,25,3,342,679,555,0
"7572",2018,"Male","Black","20 to 29","San Joaquin County",218,57,25,8,151,459,527,0
"7573",2018,"Male","Black","20 to 29","San Luis Obispo County",10,4,0,1,7,22,115,0
"7574",2018,"Male","Black","20 to 29","San Mateo County",54,62,10,1,58,185,397,0
"7575",2018,"Male","Black","20 to 29","Santa Barbara County",30,17,11,2,15,75,171,0
"7576",2018,"Male","Black","20 to 29","Santa Clara County",123,95,23,13,71,325,506,0
"7577",2018,"Male","Black","20 to 29","Santa Cruz County",7,8,2,1,11,29,113,0
"7578",2018,"Male","Black","20 to 29","Shasta County",15,6,4,0,5,30,66,0
"7579",2018,"Male","Black","20 to 29","Siskiyou County",3,1,3,0,2,9,17,0
"7580",2018,"Male","Black","20 to 29","Solano County",161,92,30,9,160,452,630,0
"7581",2018,"Male","Black","20 to 29","Sonoma County",38,14,0,1,16,69,152,0
"7582",2018,"Male","Black","20 to 29","Stanislaus County",78,24,26,2,46,176,276,0
"7583",2018,"Male","Black","20 to 29","Sutter County",13,1,4,1,7,26,68,0
"7584",2018,"Male","Black","20 to 29","Tehama County",3,0,1,0,1,5,9,0
"7585",2018,"Male","Black","20 to 29","Trinity County",0,0,1,0,3,4,2,0
"7586",2018,"Male","Black","20 to 29","Tulare County",37,17,7,2,31,94,145,0
"7587",2018,"Male","Black","20 to 29","Tuolumne County",4,1,0,0,2,7,8,0
"7588",2018,"Male","Black","20 to 29","Ventura County",42,51,8,4,30,135,270,0
"7589",2018,"Male","Black","20 to 29","Yolo County",31,17,2,1,25,76,121,0
"7590",2018,"Male","Black","20 to 29","Yuba County",18,6,4,1,6,35,31,0
"7591",2018,"Male","Black","30 to 39","Alameda County",319,232,93,17,238,899,1764,0
"7592",2018,"Male","Black","30 to 39","Alpine County",0,0,0,0,0,0,1,0
"7593",2018,"Male","Black","30 to 39","Amador County",0,0,0,0,0,0,3,0
"7594",2018,"Male","Black","30 to 39","Butte County",17,2,3,1,16,39,77,0
"7595",2018,"Male","Black","30 to 39","Calaveras County",4,0,0,0,1,5,4,0
"7596",2018,"Male","Black","30 to 39","Colusa County",0,0,0,0,4,4,10,0
"7597",2018,"Male","Black","30 to 39","Contra Costa County",200,178,47,13,223,661,906,0
"7598",2018,"Male","Black","30 to 39","Del Norte County",0,0,1,1,2,4,4,0
"7599",2018,"Male","Black","30 to 39","El Dorado County",4,4,3,2,4,17,19,0
"7600",2018,"Male","Black","30 to 39","Fresno County",154,38,20,5,100,317,691,0
"7601",2018,"Male","Black","30 to 39","Glenn County",0,0,0,0,1,1,2,0
"7602",2018,"Male","Black","30 to 39","Humboldt County",11,4,2,1,8,26,60,0
"7603",2018,"Male","Black","30 to 39","Imperial County",4,4,0,0,5,13,37,0
"7604",2018,"Male","Black","30 to 39","Inyo County",2,0,0,0,0,2,3,0
"7605",2018,"Male","Black","30 to 39","Kern County",133,70,24,6,80,313,688,0
"7606",2018,"Male","Black","30 to 39","Kings County",19,5,1,2,22,49,131,0
