"","X","rowid","state_fips_code","county_fips_code","fips_code","state_abbreviation","county_name","release_year","county_ranked_yes_1_no_0","premature_death","poor_or_fair_health","poor_physical_health_days","poor_mental_health_days","adult_smoking","adult_obesity","food_environment_index","physical_inactivity","access_to_exercise_opportunities","excessive_drinking","alcohol_impaired_driving_deaths","sexually_transmitted_infections","teen_births","uninsured","primary_care_physicians","ratio_of_population_to_primary_care_physicians","dentists","ratio_of_population_to_dentists","mental_health_providers","ratio_of_population_to_mental_health_providers","preventable_hospital_stays","diabetes_monitoring","mammography_screening","some_college","unemployment","children_in_poverty","income_inequality","children_in_single_parent_households","social_associations","violent_crime","injury_deaths","air_pollution_particulate_matter","drinking_water_violations","severe_housing_problems","driving_alone_to_work","long_commute_driving_alone","premature_age_adjusted_mortality","child_mortality","infant_mortality","diabetes_prevalence","hiv_prevalence","food_insecurity","limited_access_to_healthy_foods","drug_poisoning_deaths","motor_vehicle_crash_deaths","uninsured_adults","uninsured_children","health_care_costs","other_primary_care_providers","ratio_of_population_to_primary_care_providers_other_than_physicians","could_not_see_doctor_due_to_cost","median_household_income","children_eligible_for_free_lunch","homicides","population","percent_65_and_older","percent_non_hispanic_african_american","percent_american_indian_and_alaskan_native","percent_asian","percent_native_hawaiian_other_pacific_islander","percent_hispanic","percent_non_hispanic_white","percent_not_proficient_in_english","percent_females","percent_rural","communicable_disease","coronary_heart_disease_hospitalizations","cerebrovascular_disease_hospitalizations","self_inflicted_injury_hospitalizations","cancer_incidence","smoking_during_pregnancy","drug_arrests","alcohol_related_hospitalizations","motor_vehicle_crash_occupancy_rate","on_road_motor_vehicle_crash_related_er_visits","off_road_motor_vehicle_crash_related_er_visits","no_recent_dental_visit","did_not_get_needed_health_care","childhood_immunizations","local_health_department_staffing","reading_proficiency","w_2_enrollment","poverty","older_adults_living_alone","hate_crimes","child_abuse","injury_hospitalizations","fall_fatalities_65","year_structure_built","male_population_0_17","male_population_18_44","male_population_45_64","male_population_65","total_male_population","female_population_0_17","female_population_18_44","female_population_45_64","female_population_65","total_female_population","population_growth","frequent_physical_distress","frequent_mental_distress","drug_overdose_deaths","drug_overdose_deaths_modeled","insufficient_sleep","residential_segregation_black_white","residential_segregation_non_white_white","disconnected_youth","children_eligible_for_free_or_reduced_price_lunch","firearm_fatalities","premature_death_white","premature_death_black","premature_death_hispanic","teen_births_white","teen_births_black","teen_births_hispanic","diabetes_monitoring_white","diabetes_monitoring_black","mammography_screening_white","mammography_screening_black","children_in_poverty_white","children_in_poverty_black","children_in_poverty_hispanic","driving_alone_to_work_white","driving_alone_to_work_black","driving_alone_to_work_hispanic","premature_age_adjusted_mortality_white","premature_age_adjusted_mortality_black","premature_age_adjusted_mortality_hispanic","child_mortality_white","child_mortality_black","child_mortality_hispanic","infant_mortality_white","infant_mortality_black","infant_mortality_hispanic","median_household_income_white","median_household_income_black","median_household_income_hispanic"
"84",214,215,6,47,6047,"CA","merced_county",2016,1,6723.5,0.229,4.7,4.1,0.156,0.293,6.9,0.208,0.6591345346,0.162,0.315270936,408.68454662,45.761947701,0.2103236212,0.0004900694,2040.5271318,0.0004204946,2378.1517857,0.0011526058,867.59934853,50.52,0.799293862,0.61,0.4353163636,0.1280137972,0.359,4.5840559147,0.3734885184,4.2548665036,603.68052043,60.686835827,9.05,1,0.2711591382,0.7795858308,0.284,338,42.845699596,5.9874456784,0.109,88.622965589,0.167,0.0550461053,NA,15.340811468,0.2828339474,0.0727494387,8385.4,0.0004204946,2378.1517857,NA,43818,0.6854429256,8.2,266353,0.1045116819,0.0317773781,0.0246740228,0.0805096995,0.003806978,0.5750301292,0.2951834595,0.1395503941,0.4948170285,0.1427326002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15,0.13,12.754361108,7,0.336,37.24901349,30.273662638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",215,216,6,49,6049,"CA","modoc_county",2016,1,10229.1,0.164,4.2,4.2,0.144,0.246,5.5,0.21,0.4198843692,0.17,0.3571428571,150.10185483,35.714285714,0.2301598733,0.0005466273,1829.4,0.0007757952,1289,0.0023273856,429.66666667,50.02,0.8353658537,0.56,0.6991689751,0.1049034175,0.313,4.3326228343,0.2435633368,5.466273095,439.998625,124.67510513,9.98,0,0.1920614597,0.6629484474,0.142,439,NA,NA,0.12,NA,0.187,0.1499259642,NA,27.108842001,0.2659117532,0.1347043702,7669.86,0.0003324837,3007.6666667,NA,39172,NA,NA,9023,0.2315194503,0.0106394769,0.0513133104,0.0119694115,0.0033248365,0.147511914,0.7764601574,0.0398374901,0.4954006428,0.6995663845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.127,0.127,NA,11,0.305,NA,26.090958932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",216,217,6,51,6051,"CA","mono_county",2016,1,3724.6,0.139,3.6,3.6,0.136,0.222,7.3,0.144,0.8305872412,0.211,0.1666666667,167.27069975,21.572212066,0.2349539865,0.000497371,2010.5714286,0.0003572194,2799.4,0.0017146531,583.20833333,33.13,0.8,0.7,0.6250321254,0.0721725279,0.162,3.0368899667,0.2200772201,8.5263606651,353.38153581,38.059796169,11.02,1,0.2621167161,0.5307404437,0.218,166.6,NA,NA,0.084,40.889761204,0.136,0.0815181303,NA,NA,0.2706489676,0.1198501873,8480.94,0.0006429949,1555.2222222,NA,59181,0.387328153,NA,13997,0.1183825105,0.0065013932,0.0288633279,0.0175751947,0.0027148675,0.2786311352,0.6583553619,0.0800689087,0.467028649,0.4583157302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.106,0.107,NA,5,0.301,NA,21.100406915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",217,218,6,53,6053,"CA","monterey_county",2016,1,5044.2,0.199,4.1,3.8,0.136,0.237,8,0.168,0.872015169,0.189,0.308988764,352.88990116,48.346244839,0.2439357487,0.0006179663,1618.2113208,0.0006352239,1574.2481752,0.0025153937,397.55207373,33.77,0.8436305092,0.63,0.4520884727,0.0906220714,0.252,4.3616244581,0.3278558153,5.0603274988,464.30727084,50.123501645,7.22,1,0.3072127872,0.7093092856,0.279,246.8,46.067333609,4.7225739033,0.102,188.18106227,0.126,0.0311799671,NA,8.6218622948,0.3095007512,0.1013388067,7580.84,0.0003384769,2954.4109589,NA,57428,0.640644066,9.4,431344,0.1195890055,0.0262273267,0.0268161838,0.0690840721,0.0059534849,0.5737114693,0.3115888942,0.1878997398,0.4897715049,0.0981600118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.127,0.117,11.344810759,7,0.322,54.852491794,26.894178323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",218,219,6,55,6055,"CA","napa_county",2016,1,4729.2,0.142,3.5,3.4,0.112,0.243,8.4,0.14,0.9393775095,0.183,0.3,214.31910533,23.321245467,0.1761676668,0.0010190556,981.3006993,0.0007835276,1276.2792793,0.0041152844,242.99656947,38.32,0.7921568627,0.64,0.5735615022,0.0557663997,0.12,4.4501246883,0.2724663209,7.6251015492,383.62955107,49.76618598,7.55,1,0.2492379598,0.7627706809,0.319,251.1,31.822810591,5.4116394606,0.094,177.07290785,0.112,0.0264400026,NA,9.6244477712,0.2140725768,0.0804774031,8228.57,0.0004588224,2179.4923077,NA,71063,0.3667230138,1.3,141667,0.1681548985,0.019559954,0.0123599709,0.081197456,0.0037270501,0.3367615606,0.5374857942,0.0895423543,0.5031376397,0.1340083819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.102,0.101,10.925379657,6,0.281,62.754110434,31.205215186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",219,220,6,57,6057,"CA","nevada_county",2016,1,6140,0.115,3.4,3.5,0.117,0.2,7.3,0.146,0.7771252683,0.182,0.3703703704,183.12782322,16.399128022,0.173980382,0.0007535642,1327.027027,0.0008494029,1177.297619,0.0048739547,205.17219917,35.42,0.8684480987,0.69,0.7110594655,0.0658163904,0.176,4.3583976682,0.2555419405,9.3686354379,275.64005835,76.351533833,9.58,0,0.2372372372,0.7603267154,0.274,262.9,43.756495105,4.4130626655,0.098,78.942174857,0.148,0.0534288229,NA,14.234813415,0.1979886539,0.0999837337,7312.08,0.0005157089,1939.0784314,NA,57118,0.300400635,2.1,98893,0.2343846379,0.0046211562,0.0121545509,0.014460073,0.0015572386,0.091583833,0.8562284489,0.0151555268,0.5079125924,0.4213478595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.099,0.105,23.359344584,11,0.288,80.587073792,22.647453324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",220,221,6,59,6059,"CA","orange_county",2016,1,4153.2,0.126,3.4,3.3,0.111,0.198,8.5,0.154,0.9867541771,0.195,0.288,278.66123518,22.99300536,0.1882232023,0.0009539672,1048.2541232,0.0010379858,963.4042879,0.0019640663,509.14778245,34.57,0.8359830722,0.64,0.6651805617,0.0548627004,0.179,4.7346919311,0.2598090057,5.8984774736,221.06288963,36.073709652,7.63,0,0.2869383448,0.7813982159,0.381,218.6,31.136877578,4.2873692352,0.088,261.06897023,0.114,0.0095806071,NA,5.8968534872,0.2300391657,0.0803635795,10125.53,0.0004094719,2442.1700311,NA,76061,0.4152534299,2.2,3145515,0.1314875307,0.0160011954,0.0107565852,0.1964444614,0.0038639142,0.3434480522,0.4195049141,0.1112909974,0.5061829303,0.0014334443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.099,0.098,11.229934513,7,0.308,46.42559645,33.372739715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",221,222,6,61,6061,"CA","placer_county",2016,1,4923.8,0.109,3.3,3.5,0.114,0.227,7.9,0.14,0.9234972678,0.199,0.2767857143,222.84769494,13.476462092,0.1273922571,0.0011979015,834.79318182,0.0010169656,983.31746032,0.0022922081,436.26056338,29.32,0.851450677,0.7,0.7695829852,0.0626324558,0.097,4.4288437924,0.2297678481,7.6230095097,203.40867337,48.69625067,9.3,1,0.2020110036,0.7871990553,0.379,243.3,31.609170171,4.4283710975,0.084,56.988930232,0.134,0.0223939557,NA,7.362077611,0.1539716355,0.0652782443,7781.11,0.0004735078,2111.8977273,NA,75689,0.1983681956,1.9,371694,0.1782084188,0.0149020431,0.0107265654,0.0710342378,0.0024778447,0.1349846917,0.7417956706,0.0216982764,0.5124457215,0.1378719521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.093,0.098,11.084006778,7,0.287,52.656011784,27.237424032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",222,223,6,63,6063,"CA","plumas_county",2016,1,8755.7,0.139,3.8,3.9,0.133,0.24,6.9,0.156,0.9337731794,0.167,0.3333333333,262.90014949,23.0105465,0.1828207847,0.0007953762,1257.2666667,0.0010749221,930.3,0.0023110824,432.69767442,53.12,0.7714285714,0.65,0.6091453457,0.116953317,0.216,4.9115029754,0.3555622916,18.028527494,533.24916524,99.797350279,10.38,1,0.2047200878,0.7398819562,0.306,381.1,NA,NA,0.116,41.332073689,0.186,0.017841065,NA,12.205979494,0.2080622996,0.1027296742,7920.53,0.0003224766,3101,NA,47964,0.4163189615,NA,18606,0.2469633452,0.0115554122,0.0316564549,0.0111791895,0.0013973987,0.0842738901,0.8395141352,0.0109429443,0.4984951091,0.7402409157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.115,0.118,49.240292628,11,0.294,NA,9.5385739434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",223,224,6,65,6065,"CA","riverside_county",2016,1,5589.4,0.181,4.2,4,0.141,0.255,7.7,0.184,0.9098760938,0.179,0.3443223443,390.20920026,34.209676899,0.2189353917,0.0004126487,2423.3689218,0.0004838424,2066.7888199,0.0014128884,707.76997873,43.97,0.7906849814,0.58,0.5327450483,0.0824888741,0.235,4.5965417867,0.3057008561,4.0828664863,305.53254706,46.986354653,9.4,1,0.283903816,0.7725311867,0.452,291.7,37.866033281,5.1538348365,0.102,254.95519971,0.127,0.0617863095,NA,10.873132796,0.2733813688,0.1012066661,9395.54,0.0003494656,2861.512285,NA,56877,0.5069922043,4.4,2329271,0.1319172393,0.0601823489,0.0188123237,0.0680577743,0.0043309688,0.4743844748,0.3735404768,0.0849483689,0.5026744419,0.0462231023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.126,0.116,13.496723997,8,0.363,39.123147185,28.16243496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",224,225,6,67,6067,"CA","sacramento_county",2016,1,6292.8,0.159,3.9,3.8,0.15,0.266,7,0.169,0.974383065,0.176,0.2891986063,549.26450965,32.283840259,0.1685482601,0.0008049894,1242.2523364,0.0007280574,1373.5180723,0.0030431315,328.60886918,35.74,0.809933612,0.6,0.6566873147,0.0732642991,0.238,4.7817879927,0.3633665252,7.1607810791,558.63857813,55.478552334,8.68,1,0.2386559869,0.756446287,0.343,328.5,43.931268287,5.4537461879,0.097,272.79862112,0.171,0.036603298,NA,9.1042969568,0.2110320105,0.0651017871,7958.83,0.0004851467,2061.232267,NA,55803,0.4643329845,6,1482026,0.1279943807,0.0979584704,0.0154403499,0.1576585026,0.0121320409,0.2251154838,0.4659985722,0.0709884769,0.510904667,0.0206211217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.116,0.113,15.884293165,10,0.315,43.268504406,36.306237591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",225,226,6,69,6069,"CA","san_benito_county",2016,1,5053.8,0.176,3.9,3.6,0.124,0.239,8.5,0.144,0.9354068284,0.191,0.3333333333,351.592715,29.998712502,0.1925720795,0.0003645833,2742.8571429,0.0004633841,2158.037037,0.0008409563,1189.122449,53.05,0.8023426061,0.64,0.5575556608,0.0933930648,0.198,4.0432589973,0.2780008925,4.1666666667,373.10764096,44.958092635,7.93,1,0.2998812352,0.7710966581,0.433,248.9,42.43281471,4.8710084792,0.1,76.568003325,0.105,0.0297667662,NA,12.094698919,0.240949874,0.0885783718,7266.69,0.0003089227,3237.0555556,NA,68166,0.4815363258,5.7,58267,0.1139581581,0.0077059056,0.0312870064,0.0350627285,0.0038100469,0.5834005526,0.3599979405,0.1026091889,0.4982923439,0.2400441477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.117,0.108,10.419621305,5,0.314,44.078535992,15.80219093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",226,227,6,71,6071,"CA","san_bernardino_county",2016,1,6445.1,0.206,4.3,3.8,0.141,0.287,7.5,0.186,0.9011364921,0.175,0.2959349593,526.87894613,40.831232358,0.2043852369,0.0005746105,1740.3091667,0.0006480108,1543.184076,0.0017083061,585.37517318,52.35,0.7552061198,0.51,0.5320292563,0.0805081017,0.282,4.6717489189,0.358254499,4.3287327778,430.49907952,42.706158584,10.42,1,0.2878689345,0.7655819781,0.398,339.7,48.838419216,6.3157525907,0.103,205.0541551,0.132,0.0746255584,NA,11.568524566,0.2594897719,0.086093385,9880.63,0.0004851798,2061.0917073,NA,51951,0.6020034854,6.3,2112619,0.1033399775,0.0828488241,0.0203406293,0.0727343643,0.0046004509,0.5165285364,0.3059699832,0.0855228794,0.5023925279,0.0473449914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.131,0.119,5.9850663045,4,0.359,35.487060796,25.507120718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",227,228,6,73,6073,"CA","san_diego_county",2016,1,4871.3,0.143,3.4,3.6,0.118,0.202,7.8,0.148,0.9606970281,0.2,0.2858527132,462.88033948,30.019588371,0.1791070798,0.0007878547,1269.2695652,0.0008163188,1225.0116366,0.002829231,353.45294054,35.79,0.8161899686,0.56,0.6850032042,0.064160873,0.189,4.8682956581,0.2923766418,5.6893697536,367.03131404,47.854943289,7.87,1,0.2662722725,0.7611629726,0.32,255,40.779283848,4.5250995741,0.093,467.66604331,0.139,0.0272738605,NA,7.6374047988,0.2151480724,0.083394385,8881.42,0.0005344069,1871.2333716,NA,66034,0.4132049901,2.9,3263431,0.1271149903,0.0476709941,0.0132498588,0.1194463741,0.0060050297,0.3318679022,0.4668555885,0.07874662,0.4975018623,0.0329704944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.102,0.107,13.168601826,8,0.335,47.002449273,33.433839055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",228,229,6,75,6075,"CA","san_francisco_county",2016,1,4930.1,0.112,3.2,3.1,0.115,0.148,7.3,0.138,0.9981620272,0.197,0.2484076433,618.98886377,14.312815475,0.1243874705,0.0015893638,629.1825695,0.0014346563,697.03107114,0.007797351,128.24868362,34.98,0.8203157457,0.62,0.8499886283,0.043757099,0.136,6.9026548673,0.2805876027,8.8364328515,702.65979702,55.029182365,7.98,0,0.2731193522,0.3616418858,0.463,254.2,40.860151591,3.5764690788,0.084,2003.8006359,0.167,0.0137728193,NA,4.1570016379,0.1390456687,0.0523616849,7598.45,0.0007296453,1370.5289389,NA,83788,0.4709911362,6.3,852469,0.1441870613,0.0525262502,0.0082290382,0.3493194474,0.0046676184,0.1528208064,0.4121393271,0.1314022318,0.4908424822,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.092,0.091,17.092155337,11,0.322,59.785163124,36.63818164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",229,230,6,77,6077,"CA","san_joaquin_county",2016,1,6986.4,0.185,4,3.8,0.139,0.294,7.2,0.186,0.8304086058,0.166,0.3535353535,486.18583229,38.774553223,0.1918834079,0.0005962699,1677.0928571,0.000565961,1766.9061728,0.0017971009,556.45178849,47.52,0.8159365423,0.57,0.510558004,0.1063907079,0.275,4.8206747249,0.3484196205,4.6991747341,839.21977113,60.64195656,8.89,1,0.282287132,0.7637310677,0.334,358.2,45.508384764,5.8419784135,0.1,215.10537656,0.163,0.0358304151,NA,12.130622039,0.2485249704,0.0749761984,8032.44,0.0002836792,3525.1083744,NA,51527,0.5681883995,9.3,715597,0.1176779668,0.0699499858,0.0198952763,0.1590965306,0.0073896341,0.4045098009,0.3395416694,0.1016392835,0.5022212223,0.0847285738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.122,0.114,15.782620085,10,0.347,45.220436642,31.263777276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",230,231,6,79,6079,"CA","san_luis_obispo_county",2016,1,5411.1,0.131,3.5,3.6,0.124,0.218,7.6,0.151,0.8917099656,0.201,0.3230769231,356.6178076,16.715515049,0.1575839151,0.0008175284,1223.199115,0.0007847128,1274.3515982,0.0046867778,213.36620795,26.56,0.8410288193,0.66,0.6760189205,0.0560397526,0.156,4.6337145859,0.2578192052,9.0796294354,281.90737329,58.486493,7.46,1,0.2461409891,0.7451401213,0.236,262.5,46.600170537,4.4937879989,0.087,192.70082778,0.144,0.0398926133,NA,10.158052955,0.1839233916,0.0790460223,7163.99,0.000548224,1824.0718954,NA,61775,0.352980228,2,279083,0.1754925954,0.0184855401,0.0139098404,0.0383613477,0.0021391486,0.2204397975,0.6949975455,0.0395278743,0.4907178151,0.1659638699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.104,0.107,13.127310828,8,0.296,55.677581959,21.44964934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",231,232,6,81,6081,"CA","san_mateo_county",2016,1,3676.1,0.116,3,3,0.093,0.201,8.5,0.156,0.9972830437,0.178,0.2513661202,237.24792408,18.49093357,0.1205239791,0.0009914728,1008.6005398,0.0009820968,1018.2295302,0.002938381,340.32346344,26.87,0.7818313602,0.67,0.7434231863,0.0420564653,0.098,4.661409362,0.2205500811,5.9006680734,235.4884596,36.698143507,8.01,1,0.2495823134,0.7017209393,0.351,200.6,26.877418773,3.4802784223,0.088,227.80475536,0.111,0.0153371284,NA,5.4920652545,0.1423010308,0.0617202229,7442.16,0.0002979247,3356.5530973,NA,100806,0.29990044,3.1,758581,0.146597397,0.0245735129,0.0085383103,0.276500466,0.0156529098,0.2525808055,0.4044815254,0.0845699062,0.5077242905,0.0189101275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.087,0.087,8.0614092323,5,0.303,54.903489353,36.936736098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",232,233,6,83,6083,"CA","santa_barbara_county",2016,1,4806.6,0.168,3.9,3.6,0.124,0.19,8.2,0.147,0.9556423171,0.182,0.3169014085,435.94303987,32.003852386,0.2106552749,0.0007757685,1289.0443787,0.0007556709,1323.3273273,0.004207249,237.68500539,28.63,0.8474299065,0.66,0.5679862146,0.0608080614,0.226,4.9460095709,0.3103202994,7.5970227016,400.51137067,44.198636624,7.23,1,0.2905943573,0.6713492088,0.179,245.6,31.983951732,4.6869052151,0.091,150.66562517,0.121,0.0295770495,NA,8.2288510939,0.2548802526,0.0962804717,7512.33,0.0004788185,2088.4739336,NA,62116,0.5093300612,2.4,440668,0.1397491989,0.0176618225,0.0219303421,0.0573356813,0.0024031697,0.444452513,0.4593253878,0.1142995157,0.4990196701,0.0501751613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.117,0.112,11.54775033,8,0.306,43.21467817,22.553818428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",233,234,6,85,6085,"CA","santa_clara_county",2016,1,3721.1,0.114,3,2.9,0.09,0.195,8.3,0.153,0.9833226877,0.159,0.3088552916,354.6658946,21.246226068,0.1257839127,0.0010590529,944.23985801,0.0010704078,934.22337278,0.002669158,374.64999011,30.99,0.8001554538,0.62,0.7473497444,0.0519826055,0.093,5.0040172634,0.2252413457,5.5637872635,262.14400639,36.739283161,8.27,1,0.2415647153,0.7645004912,0.347,198.8,27.888059753,3.4778901548,0.083,213.05690194,0.121,0.0126601,NA,5.7799808325,0.1554855035,0.0504629426,7714.62,0.0004781999,2091.1754967,NA,97219,0.3182684414,2.7,1894605,0.1222275883,0.0240503957,0.0131821673,0.3490015069,0.0047825272,0.2655234204,0.332927444,0.102192389,0.4971474265,0.0108366327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.087,0.086,7.6508495482,5,0.319,41.983482381,33.697340627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
